Region,Province,Municipality,2016-Registered_Voters,2016-Registered_Male,2016-Registered_Female,2016-Registered_17-19,2016-Registered_20-24,2016-Registered_25-29,2016-Registered_30-34,2016-Registered_35-39,2016-Registered_40-44,2016-Registered_45-49,2016-Registered_50-54,2016-Registered_55-59,2016-Registered_60-64,2016-Registered_65-Above,2016-Registered_Literacy,2016-Registered_Indigenous_People,2016-Registered_PWD,2016-Registered_Single,2016-Registered_Married,2016-Registered_Widow_ER,2016-Registered_Legally_Separated,Location,2019-Established_Precincts,2019-Clustered_Precincts,2019-Registered_Voters,2019-Registered_Male,2019-Registered_Female,2019-Actual_Voters,2019-Actual_Voters_Male,2019-Actual_Voters_Female,2019-Total_Voters_Turnout,2019-Male_Voters_Turnout,2019-Female_Voters_Turnout
REGION I,ILOCOS SUR,LIDLIDDA,3215.0,1709.0,1506.0,158.0,474.0,360.0,340.0,323.0,286.0,250.0,239.0,209.0,175.0,401.0,99.78,148.0,31.0,1410.0,1708.0,96.0,1.0,"LIDLIDDA, ILOCOS SUR, REGION I",24,11,3544,1884,1660,3025,1619,1406,85.36,85.93,84.7
REGION I,ILOCOS SUR,MAGSINGAL,16993.0,8475.0,8518.0,492.0,2295.0,2158.0,1972.0,2030.0,1662.0,1474.0,1360.0,1155.0,860.0,1535.0,99.81,0.0,31.0,7033.0,9242.0,715.0,3.0,"MAGSINGAL, ILOCOS SUR, REGION I",112,33,19157,9523,9634,15565,7860,7705,81.25,82.54,79.98
REGION I,ILOCOS SUR,NAGBUKEL,3953.0,2025.0,1928.0,184.0,570.0,549.0,462.0,427.0,320.0,310.0,297.0,229.0,215.0,390.0,99.52,274.0,19.0,1807.0,2018.0,118.0,10.0,"NAGBUKEL, ILOCOS SUR, REGION I",31,12,4287,2201,2086,3401,1760,1641,79.33,79.96,78.67
REGION I,ILOCOS SUR,NARVACAN,25933.0,12933.0,13000.0,890.0,3643.0,3384.0,3098.0,2600.0,2202.0,2140.0,2044.0,1829.0,1499.0,2604.0,99.7,0.0,60.0,11175.0,13846.0,844.0,68.0,"NARVACAN, ILOCOS SUR, REGION I",166,46,29096,14434,14662,25250,12860,12390,86.78,89.1,84.5
REGION I,ILOCOS SUR,QUIRINO (ANGKAKI),5754.0,3139.0,2615.0,234.0,820.0,848.0,656.0,547.0,455.0,412.0,449.0,410.0,333.0,590.0,95.81,29.0,55.0,2427.0,3197.0,125.0,5.0,"QUIRINO (ANGKAKI), ILOCOS SUR, REGION I",41,19,6517,3522,2995,5567,3089,2478,85.42,87.71,82.74
REGION I,ILOCOS SUR,SALCEDO (BAUGEN),7221.0,3758.0,3463.0,243.0,912.0,803.0,715.0,728.0,566.0,682.0,633.0,540.0,448.0,951.0,99.96,22.0,26.0,2850.0,4125.0,239.0,7.0,"SALCEDO (BAUGEN), ILOCOS SUR, REGION I",55,21,7807,4041,3766,6314,3343,2971,80.88,82.73,78.89
REGION I,ILOCOS SUR,SAN EMILIO,4828.0,2654.0,2174.0,158.0,683.0,573.0,494.0,495.0,386.0,363.0,354.0,334.0,303.0,685.0,99.32,73.0,30.0,1906.0,2763.0,159.0,0.0,"SAN EMILIO, ILOCOS SUR, REGION I",38,12,5350,2929,2421,4427,2494,1933,82.75,85.15,79.84
REGION I,ILOCOS SUR,SAN ESTEBAN,5557.0,2816.0,2741.0,244.0,821.0,717.0,635.0,509.0,482.0,468.0,439.0,339.0,274.0,629.0,99.53,0.0,38.0,2565.0,2836.0,147.0,9.0,"SAN ESTEBAN, ILOCOS SUR, REGION I",39,11,5970,3023,2947,5070,2592,2478,84.92,85.74,84.09
REGION I,ILOCOS SUR,SAN ILDEFONSO,4992.0,2456.0,2536.0,196.0,721.0,673.0,543.0,553.0,453.0,425.0,370.0,288.0,277.0,493.0,99.76,0.0,28.0,2187.0,2672.0,121.0,12.0,"SAN ILDEFONSO, ILOCOS SUR, REGION I",40,15,5541,2736,2805,4734,2350,2384,85.44,85.89,84.99
REGION I,ILOCOS SUR,SAN JUAN (LAPOG),15986.0,8127.0,7859.0,539.0,2152.0,2067.0,1719.0,1682.0,1453.0,1371.0,1275.0,1151.0,920.0,1657.0,99.92,0.0,35.0,6363.0,8984.0,630.0,9.0,"SAN JUAN (LAPOG), ILOCOS SUR, REGION I",111,33,18038,9141,8897,15122,7760,7362,83.83,84.89,82.75
REGION I,ILOCOS SUR,SAN VICENTE,7215.0,3526.0,3689.0,252.0,965.0,917.0,840.0,800.0,664.0,624.0,562.0,505.0,382.0,704.0,99.9,0.0,13.0,2840.0,4063.0,302.0,10.0,"SAN VICENTE, ILOCOS SUR, REGION I",62,11,7919,3875,4044,6775,3374,3401,85.55,87.07,84.1
REGION I,ILOCOS SUR,SANTA,9523.0,4658.0,4865.0,374.0,1283.0,1203.0,1051.0,976.0,825.0,792.0,799.0,653.0,522.0,1045.0,99.7,0.0,65.0,4214.0,5056.0,237.0,16.0,"SANTA, ILOCOS SUR, REGION I",71,27,10515,5173,5342,8371,4184,4187,79.61,80.88,78.38
REGION I,ILOCOS SUR,SANTA CATALINA,9344.0,4654.0,4690.0,392.0,1316.0,1232.0,1071.0,982.0,813.0,683.0,683.0,603.0,523.0,1046.0,99.99,0.0,20.0,4072.0,5008.0,260.0,4.0,"SANTA CATALINA, ILOCOS SUR, REGION I",72,14,10441,5216,5225,8759,4436,4323,83.89,85.05,82.74
REGION I,ILOCOS SUR,SANTA CRUZ,22597.0,11128.0,11469.0,843.0,3132.0,2911.0,2453.0,2346.0,2064.0,1977.0,1765.0,1580.0,1178.0,2348.0,99.81,97.0,129.0,9868.0,11543.0,1172.0,14.0,"SANTA CRUZ, ILOCOS SUR, REGION I",160,51,25838,12708,13130,19623,9897,9726,75.95,77.88,74.07
REGION I,ILOCOS SUR,SANTA LUCIA,14621.0,7374.0,7247.0,398.0,2000.0,1776.0,1567.0,1549.0,1336.0,1265.0,1239.0,1017.0,801.0,1673.0,99.88,0.0,38.0,6473.0,7767.0,340.0,41.0,"SANTA LUCIA, ILOCOS SUR, REGION I",105,36,16240,8167,8073,13003,6698,6305,80.07,82.01,78.1
REGION I,ILOCOS SUR,SANTA MARIA,19019.0,9598.0,9421.0,807.0,2660.0,2334.0,2107.0,1897.0,1591.0,1698.0,1480.0,1286.0,1037.0,2122.0,99.74,0.0,10.0,8311.0,10108.0,559.0,41.0,"SANTA MARIA, ILOCOS SUR, REGION I",124,37,21009,10557,10452,17218,8731,8487,81.96,82.7,81.2
REGION I,ILOCOS SUR,SANTIAGO,11481.0,5778.0,5703.0,440.0,1475.0,1333.0,1332.0,1272.0,1030.0,977.0,907.0,779.0,669.0,1267.0,99.9,0.0,11.0,4910.0,6149.0,408.0,14.0,"SANTIAGO, ILOCOS SUR, REGION I",88,27,12705,6352,6353,10679,5399,5280,84.05,85.0,83.11
REGION I,ILOCOS SUR,SANTO DOMINGO,17666.0,8764.0,8902.0,704.0,2471.0,2165.0,2067.0,1885.0,1545.0,1486.0,1317.0,1131.0,988.0,1907.0,100.0,0.0,33.0,7625.0,9304.0,709.0,28.0,"SANTO DOMINGO, ILOCOS SUR, REGION I",124,36,19315,9574,9741,16006,8144,7862,82.87,85.06,80.71
REGION I,ILOCOS SUR,SIGAY,1833.0,1004.0,829.0,78.0,242.0,252.0,232.0,164.0,131.0,119.0,137.0,140.0,108.0,230.0,98.96,24.0,24.0,785.0,998.0,48.0,2.0,"SIGAY, ILOCOS SUR, REGION I",16,7,2107,1145,962,1780,1008,772,84.48,88.03,80.25
REGION I,ILOCOS SUR,SINAIT,16786.0,8425.0,8361.0,568.0,2177.0,2018.0,1842.0,1779.0,1501.0,1565.0,1408.0,1092.0,879.0,1957.0,99.54,0.0,71.0,7064.0,9072.0,623.0,27.0,"SINAIT, ILOCOS SUR, REGION I",123,45,18415,9155,9260,15861,8028,7833,86.13,87.69,84.59
REGION I,ILOCOS SUR,SUGPON,2339.0,1258.0,1081.0,87.0,355.0,328.0,261.0,213.0,207.0,163.0,167.0,148.0,145.0,265.0,93.07,72.0,85.0,1099.0,1183.0,55.0,2.0,"SUGPON, ILOCOS SUR, REGION I",19,7,2610,1391,1219,2294,1251,1043,87.89,89.94,85.56
REGION I,ILOCOS SUR,SUYO,6878.0,3542.0,3336.0,210.0,989.0,937.0,768.0,635.0,603.0,535.0,535.0,529.0,415.0,722.0,98.81,417.0,60.0,2851.0,3734.0,289.0,4.0,"SUYO, ILOCOS SUR, REGION I",57,18,7630,3912,3718,6285,3328,2957,82.37,85.07,79.53
REGION I,ILOCOS SUR,TAGUDIN,22903.0,11230.0,11673.0,809.0,3338.0,2861.0,2549.0,2331.0,2050.0,2034.0,1766.0,1535.0,1247.0,2383.0,99.33,169.0,361.0,9972.0,11779.0,1130.0,22.0,"TAGUDIN, ILOCOS SUR, REGION I",153,49,25809,12667,13142,21694,10833,10861,84.06,85.52,82.64
REGION I,ILOCOS SUR,VIGAN  CITY,29620.0,14224.0,15396.0,864.0,3880.0,3711.0,3351.0,3190.0,2870.0,2745.0,2374.0,2129.0,1644.0,2862.0,99.94,0.0,39.0,13044.0,15807.0,722.0,47.0,"VIGAN  CITY, ILOCOS SUR, REGION I",201,50,31817,15216,16601,25745,12484,13261,80.92,82.05,79.88
REGION I,LA UNION,AGOO,37362.0,18138.0,19224.0,1500.0,5461.0,5216.0,4446.0,3924.0,3258.0,3083.0,2768.0,2509.0,1975.0,3222.0,99.85,0.0,144.0,17677.0,18554.0,1090.0,41.0,"AGOO, LA UNION, REGION I",268,63,41537,20271,21266,32996,16223,16773,79.44,80.03,78.87
REGION I,LA UNION,ARINGAY,27783.0,13683.0,14100.0,1092.0,3956.0,3839.0,3370.0,2846.0,2267.0,2240.0,2128.0,1987.0,1526.0,2532.0,99.91,148.0,47.0,12291.0,14607.0,856.0,29.0,"ARINGAY, LA UNION, REGION I",176,45,30606,15062,15544,24580,11557,13023,80.31,76.73,83.78
REGION I,LA UNION,BACNOTAN,25149.0,12238.0,12911.0,890.0,3516.0,3124.0,2709.0,2604.0,2266.0,2301.0,2094.0,1724.0,1420.0,2501.0,99.99,0.0,10.0,10383.0,14123.0,620.0,23.0,"BACNOTAN, LA UNION, REGION I",177,54,27244,13221,14023,21775,10666,11109,79.93,80.67,79.22
REGION I,LA UNION,BAGULIN,7922.0,4155.0,3767.0,321.0,1256.0,1091.0,884.0,782.0,689.0,682.0,633.0,507.0,397.0,680.0,97.97,2666.0,151.0,3446.0,4313.0,156.0,7.0,"BAGULIN, LA UNION, REGION I",63,15,9044,4758,4286,7670,4050,3620,84.81,85.12,84.46
REGION I,LA UNION,BALAOAN,22109.0,11075.0,11034.0,585.0,3085.0,2864.0,2417.0,2242.0,2007.0,1976.0,1898.0,1636.0,1176.0,2223.0,99.49,0.0,48.0,9979.0,11592.0,509.0,29.0,"BALAOAN, LA UNION, REGION I",163,40,25369,12750,12619,21313,10983,10330,84.01,86.14,81.86
REGION I,LA UNION,BANGAR,20830.0,10380.0,10450.0,734.0,2880.0,2621.0,2326.0,2236.0,1832.0,1820.0,1597.0,1409.0,1117.0,2258.0,99.76,0.0,111.0,9342.0,10957.0,498.0,33.0,"BANGAR, LA UNION, REGION I",152,35,23854,11907,11947,17977,9119,8858,75.36,76.59,74.14
REGION I,LA UNION,BAUANG,41103.0,19686.0,21417.0,1436.0,5919.0,5492.0,4696.0,4298.0,3819.0,3641.0,3127.0,2932.0,2274.0,3469.0,99.92,0.0,318.0,18945.0,20328.0,1786.0,44.0,"BAUANG, LA UNION, REGION I",322,61,46174,22253,23921,36958,17943,19015,80.04,80.63,79.49
REGION I,LA UNION,BURGOS,5583.0,2940.0,2643.0,262.0,842.0,778.0,678.0,607.0,501.0,437.0,382.0,397.0,247.0,452.0,99.68,0.0,28.0,2387.0,3096.0,94.0,6.0,"BURGOS, LA UNION, REGION I",39,13,6339,3323,3016,5319,2822,2497,83.91,84.92,82.79
REGION I,LA UNION,CABA,15062.0,7532.0,7530.0,707.0,2184.0,1899.0,1704.0,1561.0,1336.0,1294.0,1135.0,1061.0,783.0,1398.0,99.89,0.0,20.0,7007.0,7588.0,447.0,20.0,"CABA, LA UNION, REGION I",99,24,16614,8289,8325,13885,6852,7033,83.57,82.66,84.48
REGION I,LA UNION,CITY OF SAN FERNANDO,66197.0,32167.0,34030.0,2024.0,8885.0,8539.0,7433.0,7282.0,6185.0,5986.0,5451.0,4705.0,3802.0,5905.0,99.81,3.0,304.0,32312.0,32204.0,1551.0,130.0,"CITY OF SAN FERNANDO, LA UNION, REGION I",445,104,72655,35175,37480,58570,28323,30247,80.61,80.52,80.7
REGION I,LA UNION,LUNA,21106.0,10321.0,10785.0,624.0,2623.0,2609.0,2357.0,2184.0,1860.0,2026.0,1754.0,1519.0,1168.0,2382.0,99.93,0.0,147.0,9528.0,10837.0,722.0,19.0,"LUNA, LA UNION, REGION I",153,43,23910,11689,12221,19667,9718,9949,82.25,83.14,81.41
REGION I,LA UNION,NAGUILIAN,29839.0,14814.0,15025.0,1063.0,4111.0,3990.0,3210.0,3099.0,2669.0,2724.0,2490.0,2092.0,1671.0,2720.0,99.83,0.0,104.0,12497.0,16465.0,847.0,30.0,"NAGUILIAN, LA UNION, REGION I",237,50,34771,17314,17457,28573,14410,14163,82.17,83.23,81.13
REGION I,LA UNION,PUGO,11035.0,5521.0,5514.0,496.0,1575.0,1525.0,1337.0,1216.0,912.0,811.0,808.0,769.0,624.0,962.0,99.66,52.0,66.0,4891.0,5814.0,322.0,8.0,"PUGO, LA UNION, REGION I",97,17,12275,6196,6079,9954,5101,4853,81.09,82.33,79.83
REGION I,LA UNION,ROSARIO,30817.0,15121.0,15696.0,1308.0,4445.0,4132.0,3540.0,3174.0,2672.0,2630.0,2341.0,2152.0,1724.0,2699.0,99.93,0.0,158.0,13997.0,16230.0,543.0,47.0,"ROSARIO, LA UNION, REGION I",204,51,35243,17332,17911,27957,13918,14039,79.33,80.3,78.38
REGION I,LA UNION,SAN GABRIEL,10562.0,5505.0,5057.0,418.0,1546.0,1410.0,1119.0,1083.0,932.0,903.0,788.0,731.0,544.0,1088.0,99.82,120.0,69.0,4905.0,5424.0,225.0,8.0,"SAN GABRIEL, LA UNION, REGION I",89,21,12060,6277,5783,9968,5255,4713,82.65,83.72,81.5
REGION I,LA UNION,SAN JUAN,22652.0,11126.0,11526.0,884.0,3214.0,2942.0,2522.0,2374.0,2068.0,1951.0,1781.0,1538.0,1187.0,2191.0,99.77,0.0,83.0,10001.0,12108.0,515.0,28.0,"SAN JUAN, LA UNION, REGION I",187,46,25588,12590,12998,21177,10492,10685,82.76,83.34,82.2
REGION I,LA UNION,SANTO TOMAS,22062.0,10868.0,11194.0,960.0,3382.0,2976.0,2535.0,2274.0,1877.0,1881.0,1721.0,1485.0,1110.0,1861.0,99.95,0.0,43.0,10754.0,10818.0,460.0,30.0,"SANTO TOMAS, LA UNION, REGION I",176,37,24805,12248,12557,19787,9809,9978,79.77,80.09,79.46
REGION I,LA UNION,SANTOL,8114.0,4176.0,3938.0,344.0,1227.0,1097.0,1008.0,803.0,684.0,652.0,594.0,550.0,413.0,742.0,98.58,1111.0,210.0,3955.0,3957.0,191.0,11.0,"SANTOL, LA UNION, REGION I",63,15,9310,4824,4486,7963,4180,3783,85.53,86.65,84.33
REGION I,LA UNION,SUDIPEN,11994.0,6169.0,5825.0,530.0,1656.0,1553.0,1338.0,1151.0,944.0,983.0,888.0,831.0,644.0,1476.0,99.25,3.0,108.0,5477.0,6244.0,265.0,8.0,"SUDIPEN, LA UNION, REGION I",100,24,13933,7182,6751,11892,6317,5575,85.35,87.96,82.58
REGION I,LA UNION,TUBAO,17497.0,8536.0,8961.0,783.0,2653.0,2425.0,2041.0,1745.0,1462.0,1400.0,1310.0,1181.0,921.0,1576.0,99.9,1.0,14.0,8047.0,9015.0,420.0,15.0,"TUBAO, LA UNION, REGION I",146,29,19378,9503,9875,15874,7846,8028,81.92,82.56,81.3
REGION I,PANGASINAN,AGNO,17036.0,8455.0,8581.0,566.0,2209.0,2107.0,1736.0,1724.0,1640.0,1542.0,1400.0,1153.0,934.0,2025.0,99.83,0.0,80.0,6903.0,9630.0,484.0,19.0,"AGNO, PANGASINAN, REGION I",143,26,19087,9535,9552,15084,7570,7514,79.03,79.39,78.66
REGION I,PANGASINAN,AGUILAR,23781.0,11681.0,12100.0,988.0,3596.0,3264.0,2674.0,2548.0,2092.0,1989.0,1727.0,1555.0,1195.0,2153.0,99.54,0.0,87.0,11259.0,11881.0,585.0,56.0,"AGUILAR, PANGASINAN, REGION I",179,37,27407,13498,13909,22568,11099,11469,82.34,82.23,82.46
REGION I,PANGASINAN,ALAMINOS   CITY,49503.0,23692.0,25811.0,1536.0,6784.0,6735.0,5666.0,5270.0,4753.0,4505.0,3730.0,3265.0,2604.0,4655.0,94.14,0.0,87.0,22380.0,25883.0,1095.0,145.0,"ALAMINOS   CITY, PANGASINAN, REGION I",307,79,56863,27530,29333,44132,21456,22676,77.61,77.94,77.31
REGION I,PANGASINAN,ALCALA,25655.0,12762.0,12893.0,988.0,3531.0,3366.0,2921.0,2653.0,2349.0,2194.0,1920.0,1816.0,1352.0,2565.0,99.97,0.0,41.0,11424.0,13624.0,576.0,31.0,"ALCALA, PANGASINAN, REGION I",222,41,29134,14429,14705,23628,11856,11772,81.1,82.17,80.05
REGION I,PANGASINAN,ANDA,23235.0,11521.0,11714.0,794.0,3207.0,3069.0,2559.0,2326.0,2019.0,2121.0,1892.0,1514.0,1226.0,2508.0,99.66,0.0,25.0,8835.0,13452.0,902.0,46.0,"ANDA, PANGASINAN, REGION I",173,40,26502,13207,13295,20050,9863,10187,75.65,74.68,76.62
REGION I,PANGASINAN,ASINGAN,34236.0,16768.0,17468.0,1405.0,4710.0,4464.0,3711.0,3428.0,3121.0,2918.0,2670.0,2196.0,1866.0,3747.0,99.65,0.0,96.0,14985.0,18284.0,960.0,7.0,"ASINGAN, PANGASINAN, REGION I",233,49,38499,18831,19668,31155,15349,15806,80.92,81.51,80.36
REGION I,PANGASINAN,BALUNGAO,17999.0,8945.0,9054.0,680.0,2395.0,2422.0,1980.0,1816.0,1594.0,1542.0,1469.0,1213.0,959.0,1929.0,99.98,0.0,49.0,7857.0,9795.0,320.0,27.0,"BALUNGAO, PANGASINAN, REGION I",118,29,20166,10046,10120,16222,8124,8098,80.44,80.87,80.02
REGION I,PANGASINAN,BANI,27568.0,13549.0,14019.0,925.0,3667.0,3272.0,2966.0,2653.0,2605.0,2591.0,2280.0,1945.0,1503.0,3161.0,99.8,0.0,44.0,11715.0,15176.0,620.0,57.0,"BANI, PANGASINAN, REGION I",215,44,31025,15229,15796,24263,11810,12453,78.2,77.55,78.84
REGION I,PANGASINAN,BASISTA,19611.0,9502.0,10109.0,895.0,3172.0,2790.0,2213.0,1993.0,1702.0,1574.0,1369.0,1163.0,920.0,1820.0,99.9,0.0,26.0,9243.0,9844.0,515.0,9.0,"BASISTA, PANGASINAN, REGION I",147,30,22942,11208,11734,18691,9151,9540,81.47,81.65,81.3
REGION I,PANGASINAN,BAUTISTA,17974.0,8837.0,9137.0,649.0,2558.0,2463.0,2065.0,1868.0,1611.0,1576.0,1328.0,1197.0,908.0,1751.0,99.93,0.0,116.0,8017.0,9576.0,371.0,10.0,"BAUTISTA, PANGASINAN, REGION I",140,31,20478,10083,10395,16899,8400,8499,82.52,83.31,81.76
REGION I,PANGASINAN,BAYAMBANG,65471.0,31488.0,33983.0,2860.0,10411.0,9656.0,7407.0,6706.0,5797.0,5529.0,4738.0,4006.0,3123.0,5238.0,99.91,0.0,81.0,29140.0,34924.0,1294.0,113.0,"BAYAMBANG, PANGASINAN, REGION I",450,109,75911,36791,39120,60702,29543,31159,79.96,80.3,79.65
REGION I,PANGASINAN,BINALONAN,32746.0,16221.0,16525.0,1225.0,4451.0,4221.0,3683.0,3483.0,3057.0,3005.0,2530.0,2188.0,1786.0,3117.0,99.77,0.0,124.0,15499.0,16247.0,968.0,32.0,"BINALONAN, PANGASINAN, REGION I",218,47,36727,18229,18498,28556,14409,14147,77.75,79.04,76.48
REGION I,PANGASINAN,BINMALEY,55280.0,26696.0,28584.0,2549.0,8536.0,7921.0,6550.0,6022.0,4926.0,4517.0,3738.0,3249.0,2544.0,4728.0,99.88,0.0,48.0,29185.0,25149.0,859.0,87.0,"BINMALEY, PANGASINAN, REGION I",365,76,60870,29560,31310,49221,24027,25194,80.86,81.28,80.47
REGION I,PANGASINAN,BOLINAO,39870.0,19682.0,20188.0,1007.0,5204.0,5094.0,4589.0,4521.0,4054.0,3650.0,3061.0,2642.0,2128.0,3920.0,99.87,0.0,71.0,15978.0,22800.0,1085.0,7.0,"BOLINAO, PANGASINAN, REGION I",326,60,45943,22510,23433,33793,16480,17313,73.55,73.21,73.88
REGION I,PANGASINAN,BUGALLON,38360.0,18340.0,20020.0,1884.0,6038.0,5351.0,4386.0,3987.0,3300.0,3180.0,2795.0,2395.0,1815.0,3229.0,99.86,0.0,99.0,16961.0,20335.0,1029.0,35.0,"BUGALLON, PANGASINAN, REGION I",245,59,43464,20803,22661,36744,17642,19102,84.54,84.81,84.29
REGION I,PANGASINAN,BURGOS,11842.0,5852.0,5990.0,368.0,1550.0,1455.0,1239.0,1159.0,1061.0,1037.0,977.0,823.0,718.0,1455.0,99.53,0.0,9.0,4750.0,6684.0,397.0,11.0,"BURGOS, PANGASINAN, REGION I",99,19,13569,6748,6821,10722,5300,5422,79.02,78.54,79.49
REGION I,PANGASINAN,CALASIAO,53412.0,26185.0,27227.0,2181.0,8383.0,7539.0,6172.0,5831.0,4807.0,4463.0,3844.0,3313.0,2626.0,4253.0,99.99,0.0,48.0,25160.0,27269.0,911.0,72.0,"CALASIAO, PANGASINAN, REGION I",389,77,61691,30386,31305,51533,25622,25911,83.53,84.32,82.77
REGION I,PANGASINAN,DAGUPAN CITY,105183.0,50901.0,54282.0,4806.0,16218.0,14831.0,12403.0,11487.0,9608.0,8963.0,7436.0,6333.0,4940.0,8158.0,99.96,0.0,172.0,56881.0,45959.0,2113.0,230.0,"DAGUPAN CITY, PANGASINAN, REGION I",799,142,119164,57868,61296,99662,48856,50806,83.63,84.43,82.89
REGION I,PANGASINAN,DASOL,20392.0,10215.0,10177.0,899.0,3013.0,2814.0,2346.0,1992.0,1809.0,1700.0,1538.0,1298.0,975.0,2008.0,99.41,1.0,340.0,8704.0,10841.0,832.0,15.0,"DASOL, PANGASINAN, REGION I",159,33,22640,11364,11276,18551,9336,9215,81.94,82.15,81.72
REGION I,PANGASINAN,INFANTA,15287.0,7727.0,7560.0,708.0,2241.0,2177.0,1752.0,1570.0,1392.0,1357.0,1154.0,934.0,735.0,1267.0,99.39,0.0,90.0,6933.0,7944.0,382.0,28.0,"INFANTA, PANGASINAN, REGION I",105,23,17152,8623,8529,13420,6818,6602,78.24,79.07,77.41
REGION I,PANGASINAN,LABRADOR,16085.0,7714.0,8371.0,790.0,2501.0,2114.0,1783.0,1724.0,1455.0,1336.0,1150.0,992.0,796.0,1444.0,99.71,0.0,61.0,7648.0,7826.0,596.0,15.0,"LABRADOR, PANGASINAN, REGION I",134,23,18346,8896,9450,15248,7378,7870,83.11,82.94,83.28
REGION I,PANGASINAN,LAOAC,18452.0,9199.0,9253.0,748.0,2641.0,2340.0,2057.0,1988.0,1631.0,1588.0,1425.0,1155.0,974.0,1905.0,99.83,0.0,41.0,8515.0,9471.0,441.0,25.0,"LAOAC, PANGASINAN, REGION I",147,31,20971,10442,10529,17340,8759,8581,82.69,83.88,81.5
REGION I,PANGASINAN,LINGAYEN,57617.0,27735.0,29882.0,2291.0,8731.0,7799.0,6504.0,6091.0,5052.0,4842.0,4237.0,3690.0,2961.0,5419.0,99.99,0.0,16.0,30046.0,26280.0,1206.0,85.0,"LINGAYEN, PANGASINAN, REGION I",366,83,66286,32087,34199,53539,25785,27754,80.77,80.36,81.15
REGION I,PANGASINAN,MABINI,14626.0,7212.0,7414.0,566.0,2130.0,1933.0,1648.0,1446.0,1320.0,1192.0,1173.0,1023.0,717.0,1478.0,99.99,2.0,38.0,6256.0,7921.0,418.0,31.0,"MABINI, PANGASINAN, REGION I",125,24,16773,8306,8467,13490,6708,6782,80.43,80.76,80.1
REGION I,PANGASINAN,MALASIQUI,70990.0,34706.0,36284.0,2704.0,11142.0,9801.0,8178.0,7594.0,6599.0,5830.0,4983.0,4447.0,3534.0,6178.0,99.9,0.0,107.0,30064.0,38530.0,2361.0,35.0,"MALASIQUI, PANGASINAN, REGION I",463,110,81342,39740,41602,61448,29993,31455,75.54,75.47,75.61
REGION I,PANGASINAN,MANAOAG,41349.0,20283.0,21066.0,1808.0,6342.0,5877.0,4944.0,4372.0,3636.0,3272.0,2958.0,2479.0,2017.0,3644.0,99.7,0.0,120.0,20904.0,19407.0,944.0,94.0,"MANAOAG, PANGASINAN, REGION I",261,63,46989,23020,23969,35992,17694,18298,76.6,76.86,76.34
REGION I,PANGASINAN,MANGALDAN,57805.0,28237.0,29568.0,2551.0,8952.0,8032.0,6757.0,6323.0,5223.0,4816.0,4000.0,3475.0,2727.0,4949.0,99.98,0.0,51.0,29675.0,27074.0,994.0,62.0,"MANGALDAN, PANGASINAN, REGION I",409,80,65115,31815,33300,53243,26319,26924,81.77,82.73,80.85
REGION I,PANGASINAN,MANGATAREM,44564.0,21793.0,22771.0,1901.0,6553.0,6153.0,4903.0,4589.0,4090.0,3769.0,3293.0,2684.0,2208.0,4421.0,99.82,0.0,180.0,20464.0,23064.0,929.0,107.0,"MANGATAREM, PANGASINAN, REGION I",338,92,51150,25166,25984,42270,21113,21157,82.64,83.89,81.42
REGION I,PANGASINAN,MAPANDAN,20694.0,10186.0,10508.0,910.0,3183.0,2849.0,2346.0,2139.0,1845.0,1731.0,1470.0,1321.0,979.0,1921.0,99.95,0.0,22.0,9432.0,10611.0,634.0,17.0,"MAPANDAN, PANGASINAN, REGION I",160,31,24092,11933,12159,19462,9759,9703,80.78,81.78,79.8
